timestamp	closed	open	lead_time	lead_time_sample	closed_issues
2017-12-12T14:33:23Z	0	1	0.0	nan	
2017-12-14T15:45:42Z	0	1	2.0502199074074072	2.0502199074074072	1
2017-12-14T17:15:30Z	1	1	2.1125810185185183	nan	
2017-12-14T17:31:08Z	1	2	2.1234375	nan	
2017-12-14T17:46:54Z	1	3	2.134386574074074	nan	
2017-12-14T18:52:57Z	1	3	2.1802546296296295	0.06767361111111111	2
2017-12-14T18:58:37Z	2	3	0.0716087962962963	nan	
2017-12-14T19:02:04Z	2	4	0.07400462962962963	nan	
2017-12-14T19:03:08Z	2	5	0.07474537037037036	nan	
2017-12-14T19:08:40Z	2	6	0.07858796296296296	nan	
2017-12-14T19:14:04Z	2	6	0.08233796296296296	0.07148148148148148	3
2017-12-14T19:41:41Z	3	6	0.09065972222222222	nan	
2017-12-14T19:42:08Z	3	7	0.09097222222222222	nan	
2017-12-14T19:42:38Z	3	8	0.09131944444444444	nan	
2017-12-14T19:45:38Z	3	9	0.09340277777777778	nan	
2017-12-15T06:48:34Z	3	10	0.5537731481481482	nan	
2017-12-16T08:39:38Z	3	11	1.6309027777777778	nan	
2017-12-16T08:39:44Z	3	11	1.6309722222222223	6.944444444444444e-05	14
2017-12-18T22:28:24Z	4	11	4.195486111111111	nan	
2017-12-21T14:03:09Z	4	12	6.844618055555555	nan	
2017-12-21T16:56:15Z	4	13	6.964826388888889	nan	
2017-12-21T21:35:20Z	4	13	7.15863425925926	0.19380787037037037	17
2017-12-21T21:36:33Z	5	12	7.109675925925926	0.3148611111111111	16
2017-12-27T17:09:10Z	6	12	12.921597222222223	nan	
2018-01-02T07:58:04Z	6	13	18.538888888888888	nan	
2018-01-02T08:02:18Z	6	13	18.541828703703704	5.620231481481482	18
2018-01-04T12:54:27Z	7	13	20.743969907407408	nan	
2018-01-04T17:13:20Z	7	14	20.92375	nan	
2018-01-04T18:36:06Z	7	14	20.98122685185185	0.05747685185185185	21
2018-01-04T18:59:33Z	8	13	20.99366898148148	0.25354166666666667	20
2018-01-09T10:37:11Z	9	13	25.621875	nan	
2018-01-10T15:46:19Z	9	14	26.836550925925927	nan	
2018-01-10T19:57:56Z	9	15	27.01128472222222	nan	
2018-01-11T00:52:10Z	9	16	27.215613425925927	nan	
2018-01-11T09:14:34Z	9	16	27.564502314814813	9.053125	19
2018-01-11T09:19:02Z	10	15	27.567291666666666	0.3519907407407407	25
2018-01-11T11:12:44Z	11	15	27.645902777777778	nan	
2018-01-11T12:00:10Z	11	15	27.67884259259259	0.03293981481481482	26
2018-01-12T23:05:51Z	12	15	29.139039351851853	nan	
2018-01-17T23:28:58Z	12	16	34.155092592592595	nan	
2018-01-20T14:51:28Z	12	17	36.795717592592595	nan	
2018-03-12T14:08:58Z	12	18	87.76620370370371	nan	
2018-03-13T17:27:18Z	12	19	88.90393518518519	nan	
2018-03-14T08:13:07Z	12	20	89.51908564814815	nan	
2018-03-14T10:49:49Z	12	20	89.6279050925926	0.10881944444444444	32
2018-03-15T12:20:18Z	13	20	90.23037037037037	nan	
2018-03-15T14:15:06Z	13	21	90.3100925925926	nan	
2018-03-15T15:24:17Z	13	21	90.35813657407408	1.9145717592592593	31
2018-03-16T11:48:22Z	14	21	90.13106481481482	nan	
2018-03-16T12:02:27Z	14	22	90.14084490740741	nan	
2018-03-16T12:42:27Z	14	23	90.16862268518518	nan	
2018-03-16T13:17:14Z	14	24	90.19277777777778	nan	
2018-03-16T14:15:48Z	14	25	90.23344907407407	nan	
2018-03-16T14:27:38Z	14	26	90.24166666666666	nan	
2018-03-19T10:23:56Z	14	27	93.07243055555556	nan	
2018-03-19T17:41:37Z	14	28	93.37637731481482	nan	
2018-03-20T15:31:31Z	14	29	94.2860300925926	nan	
2018-03-20T21:07:35Z	14	29	94.51940972222222	96.08258101851852	8
2018-03-21T13:00:36Z	15	29	92.60569444444444	nan	
2018-03-21T20:18:16Z	15	30	92.90962962962963	nan	
2018-03-22T14:23:11Z	15	31	93.66304398148148	nan	
2018-03-22T21:52:14Z	15	32	93.97488425925926	nan	
2018-03-22T21:54:17Z	15	32	93.97630787037038	0.0014236111111111112	47
2018-03-28T08:08:21Z	16	32	96.75361111111111	nan	
2018-03-28T08:52:45Z	16	33	96.78444444444445	nan	
2018-03-28T09:41:13Z	16	33	96.81810185185185	0.06449074074074074	48
2018-03-28T11:45:59Z	17	32	96.78453703703704	5.890833333333333	46
2018-03-28T20:42:45Z	18	31	91.14832175925926	104.12211805555556	4
2018-04-01T20:28:43Z	19	31	89.52128472222222	nan	
2018-04-03T13:40:19Z	19	32	91.2376736111111	nan	
2018-04-12T10:06:54Z	19	33	100.0894675925926	nan	
2018-04-12T10:18:51Z	19	34	100.0977662037037	nan	
2018-04-13T11:16:56Z	19	34	101.13810185185186	16.100127314814817	49
2018-06-03T15:45:36Z	20	34	150.11885416666667	nan	
2018-06-26T14:03:26Z	20	35	173.0479050925926	nan	
2018-06-26T17:06:51Z	20	35	173.17527777777778	0.12737268518518519	55
2018-06-27T12:08:04Z	21	35	173.78800925925927	nan	
2018-06-29T08:52:29Z	21	35	175.6521875	1.8641782407407408	56
2018-07-04T09:18:57Z	22	34	175.9456712962963	106.65092592592593	42
2018-07-04T14:25:44Z	23	34	174.94403935185184	nan	
2018-07-09T20:27:53Z	23	35	180.1955324074074	nan	
2018-07-15T15:01:44Z	23	35	185.96903935185185	5.773506944444445	58
2018-07-17T12:45:05Z	24	35	187.6994097222222	nan	
2018-07-24T21:11:05Z	24	36	195.0507986111111	nan	
2018-08-16T10:10:26Z	24	37	217.59201388888889	nan	
2018-08-16T10:22:40Z	24	38	217.60050925925927	nan	
2018-08-16T10:49:24Z	24	39	217.61907407407406	nan	
2018-08-21T10:11:42Z	24	40	222.5928935185185	nan	
2018-08-21T14:07:00Z	24	40	222.75629629629628	0.16340277777777779	64
2018-08-24T17:04:40Z	25	40	225.67534722222223	nan	
2018-09-11T21:21:41Z	25	40	243.85383101851852	163.0367824074074	50
2018-09-14T09:47:20Z	26	40	245.94069444444443	nan	
2018-09-24T15:55:38Z	26	41	256.19645833333334	nan	
2018-10-13T08:32:00Z	26	42	274.88837962962964	nan	
2018-10-16T15:14:02Z	26	43	278.16756944444444	nan	
2018-11-04T12:15:29Z	26	44	297.0435763888889	nan	
2018-11-28T14:05:01Z	26	45	321.1196412037037	nan	
2018-12-17T09:00:42Z	26	45	339.9083101851852	42.8647337962963	70
2018-12-19T15:38:31Z	27	45	340.6893518518518	nan	
2018-12-28T20:27:14Z	27	46	349.88984953703704	nan	
2019-01-29T10:55:57Z	27	46	381.493125	31.603275462962962	73
2019-02-07T09:23:09Z	28	46	385.4126273148148	nan	
2019-02-11T17:29:04Z	28	47	389.7500694444444	nan	
2019-02-25T14:49:11Z	28	47	403.63903935185186	437.8267824074074	5
2019-02-25T14:52:27Z	29	46	401.0006828703704	328.0500925925926	51
2019-03-06T13:24:00Z	30	46	358.96877314814816	nan	
2019-03-21T15:30:22Z	30	47	374.0565277777778	nan	
2019-04-03T14:41:52Z	30	48	387.0228472222222	nan	
2019-04-16T22:17:01Z	30	48	400.3389236111111	214.52061342592592	66
2019-05-14T21:49:52Z	31	48	427.18233796296295	nan	
2019-06-28T15:08:49Z	31	49	471.90383101851853	nan	
2019-06-28T16:14:36Z	31	49	471.9495138888889	473.0872453703704	30
2019-06-28T22:43:11Z	32	48	471.60421296296295	534.1147569444445	24
2019-07-03T14:17:16Z	33	47	475.08122685185185	4.964201388888889	81
2019-07-03T14:58:08Z	34	47	475.02988425925923	nan	
2019-07-15T07:42:38Z	34	48	486.7274537037037	nan	
2019-07-15T07:42:46Z	34	48	486.7275462962963	9.259259259259259e-05	83
2019-09-12T16:06:01Z	35	48	545.1789236111111	nan	
2019-09-12T16:13:51Z	35	48	545.1843634259259	0.005439814814814815	84
2019-09-13T18:36:42Z	36	48	546.2737847222222	nan	
2019-09-18T13:07:45Z	36	48	551.0453472222222	4.7715625	85
2020-01-28T14:58:15Z	37	47	683.0943055555556	530.1728125	63
2020-04-01T20:38:19Z	38	46	747.3063078703703	838.5762152777778	13
2020-04-01T20:42:03Z	39	45	747.2682291666666	813.4200462962963	22
2020-04-01T20:42:48Z	40	44	747.2605324074074	555.1994212962964	67
2020-04-01T21:34:34Z	41	43	744.4657175925926	594.4750925925925	61
2020-04-01T21:43:18Z	42	42	744.1678356481482	812.2479050925926	23
2020-04-01T21:45:39Z	43	41	743.2598148148148	742.3646180555555	44
2020-04-01T21:59:29Z	44	40	742.3742245370371	419.52523148148146	74
2020-04-01T22:00:15Z	45	39	742.0708217592593	617.0341435185185	60
2020-04-06T21:22:55Z	46	38	746.2914814814815	844.0675578703704	12
2020-04-06T21:30:13Z	47	37	745.9847106481482	753.3021643518518	34
2020-04-06T22:00:20Z	48	36	740.5777662037037	844.095625	11
2020-04-06T22:10:08Z	49	35	740.5537384259259	749.4904166666666	41
2020-04-06T22:17:04Z	50	34	736.0752430555556	747.0825	45
2020-04-06T22:19:30Z	51	33	734.3605439814814	748.2833217592593	43
2020-04-06T22:20:11Z	52	32	725.5092245370371	673.2740162037037	54
2020-04-06T22:27:52Z	53	31	725.5062615740741	495.3492013888889	71
2020-04-06T23:03:24Z	54	30	673.3040277777778	844.1668518518519	7
2020-04-06T23:04:11Z	55	29	650.3755208333333	844.1681365740741	6
