timestamp	closed	open	lead_time	lead_time_sample	closed_issues
2022-03-01T19:11:04Z	0	1	0.0	nan	
2022-03-21T15:09:03Z	0	2	19.83193287037037	nan	
2022-03-28T15:48:28Z	0	3	26.859305555555554	nan	
2022-03-28T15:49:27Z	0	4	26.859988425925927	nan	
2022-03-28T15:50:14Z	0	5	26.86053240740741	nan	
2022-03-28T15:50:44Z	0	6	26.86087962962963	nan	
2022-03-28T15:51:04Z	0	7	26.86111111111111	nan	
2022-03-28T15:51:36Z	0	8	26.86148148148148	nan	
2022-03-28T15:51:58Z	0	9	26.86173611111111	nan	
2022-03-28T15:52:16Z	0	10	26.861944444444443	nan	
2022-03-28T15:53:02Z	0	11	26.862476851851852	nan	
2022-03-28T15:53:44Z	0	12	26.862962962962964	nan	
2022-03-28T19:05:36Z	0	13	26.996203703703703	nan	
2022-04-04T13:46:17Z	0	14	33.77445601851852	nan	
2022-04-07T17:46:50Z	0	15	36.94150462962963	nan	
2022-04-08T01:35:58Z	0	16	37.267291666666665	nan	
2022-04-16T00:03:26Z	0	17	45.203032407407406	nan	
2022-04-16T00:03:57Z	0	17	45.2033912037037	18.34408564814815	3
2022-04-16T00:03:58Z	1	16	45.203402777777775	25.37146990740741	2
2022-04-16T00:05:28Z	2	16	25.372511574074075	nan	
2022-04-16T00:05:41Z	2	17	25.37266203703704	nan	
2022-04-16T00:06:06Z	2	18	25.37295138888889	nan	
2022-04-19T10:43:01Z	2	19	28.815254629629628	nan	
2022-04-19T10:43:03Z	2	19	28.815277777777776	3.442326388888889	20
2022-04-20T19:18:29Z	3	19	23.145844907407408	nan	
2022-04-21T20:39:48Z	3	20	24.202314814814816	nan	
2022-04-21T21:55:05Z	3	21	24.25459490740741	nan	
2022-04-21T23:13:44Z	3	21	24.309212962962963	24.308530092592594	4
2022-04-21T23:13:56Z	4	20	24.308668981481482	24.308125	5
2022-04-21T23:14:09Z	5	19	24.308275462962964	24.30792824074074	6
2022-04-21T23:14:20Z	6	18	24.308055555555555	24.307824074074073	7
2022-04-21T23:14:34Z	7	17	24.307986111111113	24.30761574074074	8
2022-04-21T23:15:19Z	8	16	24.308136574074073	24.307881944444443	9
2022-04-21T23:19:48Z	9	15	24.31099537037037	13.905439814814814	16
2022-04-21T23:20:12Z	10	14	24.311064814814817	14.23150462962963	15
2022-04-21T23:25:28Z	11	14	24.314189814814814	nan	
2022-04-22T10:38:30Z	11	15	24.781574074074076	nan	
2022-04-22T10:38:33Z	11	15	24.781608796296297	2.9968981481481483	21
2022-04-22T21:03:02Z	12	15	25.214791666666667	nan	
2022-04-25T14:00:34Z	12	15	27.921412037037037	3.7227546296296294	23
2022-04-25T20:44:39Z	13	15	28.068784722222222	nan	
