timestamp	closed	open	lead_time	lead_time_sample	closed_issues
2019-05-13T08:03:15Z	0	1	0.0	nan	
2019-05-13T08:06:56Z	0	2	0.0025578703703703705	nan	
2019-05-13T13:31:45Z	0	2	0.228125	0.228125	1
2019-05-14T10:13:47Z	1	2	1.0906481481481483	nan	
2019-05-14T10:14:57Z	1	2	1.0914583333333334	1.088900462962963	2
2019-05-14T11:35:40Z	2	1	1.1449537037037036	0.05686342592592593	3
2019-05-14T14:44:07Z	3	1	0.18773148148148147	nan	
2019-05-14T19:42:53Z	3	2	0.39520833333333333	nan	
2019-05-15T08:28:45Z	3	2	0.9270601851851852	0.7393287037037037	4
2019-05-15T08:35:37Z	4	1	0.7440972222222222	0.5366203703703704	5
2019-05-15T10:44:01Z	5	1	0.6257870370370371	nan	
2019-05-15T12:13:01Z	5	2	0.6875925925925926	nan	
2019-05-15T16:10:30Z	5	3	0.8525115740740741	nan	
2019-05-20T13:25:17Z	5	3	5.737777777777778	5.11199074074074	6
2019-05-21T16:21:21Z	6	3	6.234259259259259	nan	
2019-05-21T17:40:18Z	6	3	6.2890856481481485	0.05482638888888889	9
2019-05-22T08:13:32Z	7	3	6.83369212962963	nan	
2019-05-22T12:14:17Z	7	3	7.00087962962963	0.1671875	10
2019-05-22T18:00:02Z	8	3	7.076064814814814	nan	
2019-05-23T21:37:43Z	8	4	8.227233796296296	nan	
2019-05-24T08:39:27Z	8	5	8.686770833333334	nan	
2019-05-24T08:40:15Z	8	6	8.68732638888889	nan	
2019-05-24T08:42:00Z	8	7	8.688541666666667	nan	
2019-05-24T09:39:28Z	8	8	8.728449074074074	nan	
2019-05-24T13:34:07Z	8	8	8.891400462962963	0.16295138888888888	16
2019-05-24T13:48:50Z	9	7	2.894085648148148	0.6743865740740741	12
2019-06-13T14:55:20Z	10	7	22.279027777777777	nan	
2019-06-26T09:35:23Z	10	7	35.05684027777778	12.7778125	17
2019-06-29T08:22:30Z	11	7	37.598935185185184	nan	
2019-08-09T08:28:53Z	11	8	78.60336805555555	nan	
2020-10-28T12:11:23Z	11	9	524.7578819444444	nan	
2020-10-30T11:29:39Z	11	9	526.728900462963	1.9710185185185185	20
2020-11-23T17:10:32Z	12	9	549.8144560185185	nan	
2020-11-23T17:17:36Z	12	10	549.8193634259259	nan	
2020-11-23T17:17:43Z	12	11	549.8194444444445	nan	
2020-11-23T17:18:02Z	12	11	549.8196643518519	0.005208333333333333	21
2021-06-19T06:20:06Z	13	10	756.9032291666666	679.9105671296296	19
2021-10-01T15:22:48Z	14	10	861.2795486111111	nan	
2022-02-10T11:02:30Z	14	11	993.0987847222223	nan	
2022-02-17T11:16:04Z	14	12	1000.1082060185186	nan	
2022-03-20T19:54:17Z	14	12	1031.4680787037037	104.27891203703703	25,24
2022-03-20T19:54:50Z	16	11	1031.427337962963	nan	
2022-03-21T22:04:03Z	16	12	1032.5170717592594	nan	
2022-04-02T15:09:03Z	16	13	1044.2288773148148	nan	
2022-06-03T01:28:27Z	16	14	1105.6590162037037	nan	
2022-08-30T13:13:27Z	16	14	1194.148599537037	194.0815162037037	26
2022-09-02T22:44:11Z	17	14	1177.3255902777778	nan	
2022-09-03T07:12:38Z	17	14	1177.6786805555555	0.3530902777777778	31
2022-12-07T23:37:05Z	18	14	1257.6351273148148	nan	
2022-12-08T17:42:17Z	18	15	1258.388738425926	nan	
2022-12-12T22:53:09Z	18	16	1262.6046180555556	nan	
2023-01-06T23:44:48Z	18	17	1287.6404861111112	nan	
2023-01-10T23:19:51Z	18	18	1291.6231597222222	nan	
