timestamp	closed	open	lead_time	lead_time_sample	closed_issues
2015-06-05T07:58:07Z	0	1	0.0	nan	
2015-06-05T11:11:13Z	0	1	0.13409722222222223	0.13409722222222223	1
2015-06-05T11:25:00Z	1	1	0.1436689814814815	nan	
2015-06-05T12:33:51Z	1	2	0.19148148148148147	nan	
2015-06-05T12:35:30Z	1	3	0.19262731481481482	nan	
2015-06-05T12:35:56Z	1	4	0.19292824074074075	nan	
2015-06-05T14:06:36Z	1	5	0.2558912037037037	nan	
2015-06-05T14:08:22Z	1	5	0.25711805555555556	0.0012268518518518518	6
2015-06-05T14:11:13Z	2	4	0.11542824074074073	0.11542824074074073	2
2015-06-05T19:58:47Z	3	4	0.30898148148148147	nan	
2015-06-05T22:11:51Z	3	4	0.4013888888888889	0.24632523148148147	7,4
2015-06-05T22:40:01Z	5	3	0.4195023148148148	nan	
2015-06-12T15:00:44Z	5	4	7.100555555555555	nan	
2015-06-13T00:01:08Z	5	4	7.475833333333333	0.37527777777777777	9
2015-06-13T23:01:52Z	6	4	8.371712962962963	nan	
2015-06-13T23:02:05Z	6	4	8.371863425925927	8.434826388888888	5
2015-06-15T18:07:36Z	7	4	9.922789351851852	nan	
2015-06-17T07:53:41Z	7	5	11.496458333333333	nan	
2015-06-21T17:40:55Z	7	6	15.904259259259259	nan	
2015-06-21T22:52:25Z	7	6	16.120578703703703	6.197789351851852	11
2015-06-22T21:40:18Z	8	6	16.958530092592593	nan	
2015-06-24T14:44:33Z	8	7	18.669814814814814	nan	
2015-06-24T21:31:05Z	8	8	18.95212962962963	nan	
2015-06-29T16:47:11Z	8	9	23.75497685185185	nan	
2015-06-29T17:59:55Z	8	9	23.80548611111111	8.013194444444444	13
2015-06-29T23:48:33Z	9	9	17.366539351851852	nan	
2015-06-29T23:48:43Z	9	9	17.36665509259259	0.00011574074074074075	18
2015-07-09T03:02:05Z	10	9	25.166817129629628	nan	
2015-07-28T22:01:38Z	10	10	44.9581712962963	nan	
2015-08-03T07:38:18Z	10	11	50.35863425925926	nan	
2015-08-03T17:16:17Z	10	12	50.76001157407408	nan	
2015-08-04T16:28:54Z	10	13	51.727106481481485	nan	
2015-08-05T09:18:10Z	10	13	52.42798611111111	2.069351851851852	21
2015-08-05T09:20:13Z	11	12	50.63376157407407	52.429409722222225	10
2015-08-05T09:36:14Z	12	12	49.071215277777775	nan	
2015-08-05T10:05:24Z	12	13	49.09146990740741	nan	
2015-08-05T10:18:18Z	12	13	49.10042824074074	0.02921296296296296	24
2015-08-06T06:24:46Z	13	13	45.53045138888889	nan	
2015-08-06T06:33:01Z	13	14	45.53618055555555	nan	
