timestamp	closed	open	lead_time	lead_time_sample	closed_issues
2017-09-26T21:05:00Z	0	1	0.0	nan	
2017-09-26T21:09:54Z	0	1	0.0034027777777777776	0.0034027777777777776	1
2017-09-27T15:40:32Z	1	1	0.7746759259259259	nan	
2017-09-27T19:39:02Z	1	1	0.940300925925926	0.165625	2
2017-09-29T17:54:24Z	2	1	2.092962962962963	nan	
2017-09-29T23:49:26Z	2	2	2.339513888888889	nan	
2017-10-01T10:31:51Z	2	3	3.7856365740740743	nan	
2017-10-02T05:23:50Z	2	4	4.571736111111111	nan	
2017-10-02T17:45:17Z	2	5	5.086631944444444	nan	
2017-10-02T17:51:48Z	2	6	5.091157407407407	nan	
2017-10-03T10:05:39Z	2	7	5.76744212962963	nan	
2017-10-03T16:06:15Z	2	8	6.017858796296296	nan	
2017-10-03T20:31:58Z	2	8	6.202384259259259	1.1157523148148147	7
2017-10-03T20:32:18Z	3	7	4.109652777777778	0.18475694444444443	10
2017-10-03T20:33:09Z	4	6	3.8636921296296296	2.4175694444444447	5
2017-10-03T20:38:13Z	5	5	2.421087962962963	3.867210648148148	4
2017-10-09T12:03:25Z	6	4	7.277488425925926	6.081782407407408	9
2017-10-09T12:17:56Z	7	4	6.772673611111111	nan	
2017-10-09T15:26:40Z	7	5	6.903738425925926	nan	
2017-12-07T09:28:07Z	7	6	65.65474537037036	nan	
2017-12-30T10:08:39Z	7	7	88.68289351851851	nan	
2018-03-18T13:14:53Z	7	8	166.81222222222223	nan	
2018-05-07T06:41:44Z	7	9	216.5392013888889	nan	
2018-05-21T19:24:12Z	7	9	231.06869212962962	224.2960185185185	11
2018-05-21T19:24:45Z	8	8	231.06454861111112	64.25685185185185	15
2018-05-21T19:25:18Z	9	7	230.38864583333333	165.41471064814814	13
2018-05-21T19:25:40Z	10	6	230.1384837962963	224.16597222222222	12
2018-05-31T18:57:00Z	11	6	234.27712962962963	nan	
2018-06-01T04:04:44Z	11	6	234.6575	24.89097222222222	16
2018-06-03T09:35:57Z	12	6	236.75644675925926	nan	
2018-06-27T10:48:00Z	12	7	260.80648148148146	nan	
2018-07-04T16:03:50Z	12	8	268.0258101851852	nan	
2018-07-06T10:58:52Z	12	8	269.81402777777777	1.7882175925925925	20
2018-08-28T02:19:02Z	13	8	263.702025462963	nan	
2018-09-01T00:33:34Z	13	9	267.62878472222224	nan	
2018-09-17T13:41:03Z	13	10	284.1756481481481	nan	
2018-09-17T17:36:13Z	13	10	284.3389583333333	0.1633101851851852	23
2018-09-17T17:36:57Z	14	9	261.31131944444445	82.28399305555556	19
2018-09-17T17:39:11Z	15	8	183.18354166666666	108.94596064814814	17
2018-09-17T17:40:20Z	16	7	133.4573611111111	20.639791666666667	21
2018-09-17T17:41:55Z	17	6	108.9478587962963	16.714131944444443	22
2018-09-17T17:46:51Z	18	5	106.34090277777777	261.31819444444443	14
2018-09-17T17:52:53Z	19	5	82.29505787037037	nan	
2018-09-17T17:52:59Z	19	5	82.29512731481482	6.944444444444444e-05	24
2018-09-17T18:53:34Z	20	5	75.11787037037037	nan	
2018-09-17T22:06:55Z	20	6	75.2521412037037	nan	
2018-09-19T18:51:33Z	20	7	77.1164699074074	nan	
